Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating
Cairo,Mandalay,Normal,Female,Fashion accessories,77.4917174332045,9,4.7857441626479655,57.974431743306674,Ewallet,381.42811318505863,4.76190476,6.037312980873328,4.181411774466018
Cairo,Mandalay,Member,Male,Home and lifestyle,79.48707157016833,6,9.424075847683785,193.32027666605643,Cash,106.19064640681705,4.76190476,8.94370512859156,6.358412168253739
Alex,Yangon,Member,Female,Home and lifestyle,46.71570050568154,4,7.107227017265537,238.0895076669411,Credit card,245.8723961896077,4.76190476,4.7184444993846455,5.532116208584525
Alex,Yangon,Member,Female,Health and beauty,33.98888058180416,10,16.549027891337445,93.69314142307604,Ewallet,71.28617870924064,4.76190476,6.981286966912952,4.706231157567009
Cairo,Mandalay,Normal,Male,Electronic accessories,64.45436312788952,4,7.223426464351242,430.72299073856516,Cash,315.67868928449167,4.76190476,11.95013314135897,8.69047792039108
Giza,Mandalay,Normal,Female,Electronic accessories,74.87096419476364,10,19.204422575648287,338.4313952926152,Credit card,20.358187371842217,4.76190476,11.641775182965954,4.146683354624243
Cairo,Mandalay,Member,Female,Home and lifestyle,26.122024526632227,8,12.665457140247963,284.09354050955017,Ewallet,108.42153040782603,4.76190476,11.934628713694849,5.99411440461747
Alex,Mandalay,Normal,Female,Health and beauty,85.45843367058706,1,16.725360798596732,14.93397216808943,Credit card,218.0909325692176,4.76190476,8.895482758027633,8.052736290125983
Giza,Mandalay,Normal,Male,Health and beauty,53.888782889279554,10,10.025411332120665,92.69083830731203,Cash,366.0375700634597,4.76190476,2.472973319913902,9.62831698159994
Giza,Naypyitaw,Normal,Female,Food and beverages,94.93532104700573,7,23.097315699418267,354.34375528213826,Cash,175.88827894490638,4.76190476,5.903852638052344,4.041677879523545
Cairo,Yangon,Normal,Female,Health and beauty,81.75351248880777,10,7.530087564405809,113.91772626167132,Credit card,163.261255930852,4.76190476,5.82435272247411,4.330387661747751
Alex,Yangon,Normal,Male,Food and beverages,60.59315360716147,9,21.75963235108794,404.25543912146134,Ewallet,296.42890435472873,4.76190476,21.124313001751474,6.778341790413494
Cairo,Mandalay,Member,Female,Health and beauty,33.84955303070501,1,7.822199443633082,476.6833691294105,Ewallet,49.565060444817675,4.76190476,4.372177782621252,9.838113799247267
Giza,Naypyitaw,Member,Female,Health and beauty,82.11072132954101,7,7.162830011160059,40.935729106730776,Cash,250.09122499836343,4.76190476,10.107347162059835,7.505448914440038
Giza,Naypyitaw,Member,Female,Health and beauty,98.45406537249887,8,17.979961299308645,32.19901151987759,Ewallet,201.338774936035,4.76190476,47.76737703242898,7.933847626362654
Cairo,Naypyitaw,Member,Female,Home and lifestyle,70.25582316499592,2,30.35480098452766,334.16749542222425,Cash,121.21706825162173,4.76190476,3.636511669276122,5.622185686383837
Giza,Naypyitaw,Member,Male,Health and beauty,62.205403679318835,8,11.988772965916352,233.91614260335493,Cash,264.589970585212,4.76190476,3.463930782983846,8.606138343949725
Cairo,Mandalay,Normal,Female,Food and beverages,39.615419308801734,1,16.27563860568581,130.49482138985502,Credit card,82.47409602641297,4.76190476,18.837783618139397,9.727132795421756
Alex,Yangon,Normal,Male,Sports and travel,70.67466687435223,7,14.626113911237386,140.41165180511524,Credit card,86.66387381460122,4.76190476,5.733450464270721,5.928609821845474
Giza,Naypyitaw,Member,Female,Food and beverages,98.84691676742699,10,11.476555085021008,193.95900938654592,Credit card,241.07743682996193,4.76190476,8.40730170454819,6.023921037599444
Alex,Yangon,Member,Female,Fashion accessories,94.6119188892247,2,3.306504728520215,108.29074527549369,Cash,274.29212969611183,4.76190476,1.5840268978117917,8.095513926576956
Giza,Mandalay,Normal,Female,Home and lifestyle,19.896197584445037,8,15.011766996997157,146.2184868516473,Cash,172.314804702626,4.76190476,8.089772975420956,6.8815585891215765
Alex,Yangon,Normal,Female,Health and beauty,54.801442994570344,5,1.5721808824252688,37.37403060789185,Cash,65.22049369239507,4.76190476,1.901793282838149,7.131145407795923
Alex,Mandalay,Normal,Male,Food and beverages,62.46995891110562,6,7.011397776191238,127.18503932042104,Ewallet,177.12625190845952,4.76190476,4.384804503435236,8.340662314339234
Alex,Naypyitaw,Member,Female,Health and beauty,20.708951699969408,1,15.718370263045971,10.132387508643163,Credit card,202.96161157313847,4.76190476,16.30098936782046,9.373590895220193
Giza,Yangon,Member,Female,Fashion accessories,72.57765776997634,9,8.912437076075609,331.791092670271,Credit card,505.80230143015353,4.76190476,12.446850047304052,7.945096131138822
Alex,Yangon,Member,Female,Home and lifestyle,50.17940995123186,9,11.471685493476137,37.43967565952534,Ewallet,93.66738014573947,4.76190476,8.672210377881296,7.022163572625148
Alex,Mandalay,Normal,Female,Electronic accessories,57.652537249429024,6,12.977860863711864,308.9929148741658,Ewallet,96.09788231880621,4.76190476,3.3705522608855705,7.477672299754213
Cairo,Mandalay,Normal,Male,Health and beauty,53.7375404379743,5,33.71825302183487,202.11607866896287,Credit card,216.00731912010193,4.76190476,10.886199672161215,7.4338362240403315
Cairo,Yangon,Member,Female,Home and lifestyle,90.49050253791438,4,23.860113474896607,368.08476054066006,Credit card,225.28840295503878,4.76190476,4.251259399889123,6.629353114874557
Giza,Mandalay,Normal,Male,Fashion accessories,39.97234307305473,5,15.805582168048987,330.943803642701,Credit card,211.96180978739423,4.76190476,11.674085449432674,5.094451287973543
Cairo,Yangon,Normal,Female,Home and lifestyle,11.795456466317853,10,5.621303024113455,166.2341315181423,Cash,173.87017452303385,4.76190476,11.16806632129643,8.717522062654417
Alex,Yangon,Member,Female,Food and beverages,43.293775465025796,7,9.653435634447678,139.15748079510192,Credit card,320.5387134485572,4.76190476,1.5198979475379568,7.668030349167343
Cairo,Mandalay,Member,Male,Sports and travel,54.55659634116303,5,11.40763940945531,99.68124282681472,Cash,306.11400425548237,4.76190476,2.5302498766256267,4.944395835728135
Cairo,Yangon,Member,Female,Food and beverages,43.79482121744484,7,3.672228350232972,126.63608613354289,Credit card,205.20683195966578,4.76190476,5.836892364192929,8.601931882442738
Alex,Yangon,Member,Male,Electronic accessories,24.324674636951556,3,1.3559257629056554,148.09229628830633,Ewallet,322.6254039966693,4.76190476,10.416975175134201,8.926006292229042
Alex,Naypyitaw,Normal,Female,Home and lifestyle,18.390366164204217,10,3.8138076318737926,115.48409051347406,Ewallet,68.71124808401123,4.76190476,0.9826279559213952,6.450429060226669
Alex,Yangon,Member,Female,Electronic accessories,96.6498947578884,8,11.693971839007382,171.05660720860632,Ewallet,182.0635280249826,4.76190476,16.342402099753475,5.073257475506436
Cairo,Yangon,Normal,Male,Health and beauty,33.7014248260163,1,16.755144475743595,99.82105769361686,Credit card,411.88755737629845,4.76190476,5.265752887765429,8.10157376260939
Cairo,Mandalay,Member,Female,Fashion accessories,33.778820225103495,8,11.874898784699257,147.889534497969,Ewallet,196.98501470917512,4.76190476,6.360465808208592,9.92151491691423
Alex,Mandalay,Normal,Female,Food and beverages,28.498567747351302,10,15.602891529712705,67.2800708730087,Credit card,38.34600585751776,4.76190476,4.412724478688455,8.264011514897902
Cairo,Naypyitaw,Member,Male,Food and beverages,70.35420267538649,3,4.038016704877154,251.1714322000942,Ewallet,67.53120753123608,4.76190476,8.414705095895064,5.80420461857256
Alex,Yangon,Normal,Male,Food and beverages,95.71395745072863,10,16.312861931577306,35.99304120341199,Ewallet,127.8545824534729,4.76190476,6.930330059564593,8.061160127499706
Giza,Naypyitaw,Member,Female,Home and lifestyle,67.33378579157775,5,6.652295312705618,91.53120712108208,Ewallet,84.27978915627754,4.76190476,27.448007753293318,4.349487712565303
Cairo,Mandalay,Normal,Male,Sports and travel,98.14492256092693,4,8.763161245142046,193.2868744027066,Ewallet,839.7052631162537,4.76190476,22.682283429456717,6.705346347670435
Alex,Mandalay,Member,Female,Sports and travel,28.021608606355716,2,5.242085437077951,65.52817919304937,Cash,154.18818383649992,4.76190476,17.339186007825514,9.511937283298382
Cairo,Mandalay,Member,Male,Fashion accessories,89.9061211958801,1,6.27256791125151,113.19399015521532,Credit card,43.78730857656462,4.76190476,6.2334653793201165,4.302262615795749
Cairo,Naypyitaw,Member,Male,Electronic accessories,79.83905551798553,7,17.605606348686322,104.9037172509634,Ewallet,66.22260269797152,4.76190476,21.992461124531758,6.387822641337893
Cairo,Naypyitaw,Member,Female,Electronic accessories,97.76108453622285,1,3.7263188083467713,336.7923162421538,Cash,234.37946520783916,4.76190476,17.869592134695054,9.930800737830278
Cairo,Yangon,Normal,Female,Sports and travel,85.21537219813568,8,9.44930068171054,29.23172130776155,Ewallet,118.80216016031484,4.76190476,3.6598781224521963,7.625589763769263
Giza,Naypyitaw,Normal,Female,Food and beverages,30.395544694801742,4,10.189569407982427,315.40772900192275,Ewallet,129.1992558360463,4.76190476,2.5922297049254386,7.273739882761441
Alex,Naypyitaw,Member,Male,Fashion accessories,34.06238418031977,3,8.100680890327217,293.1279686391506,Cash,44.40169120381526,4.76190476,6.143192162811822,4.32471702356869
Giza,Yangon,Normal,Female,Sports and travel,47.776190120422434,1,7.6060063931061235,125.51940794392375,Ewallet,112.00280889326173,4.76190476,17.592675124832528,7.206009642537293
Cairo,Mandalay,Normal,Male,Fashion accessories,19.08063273916244,3,3.4817147836880373,134.31342593738412,Cash,185.77650886638207,4.76190476,6.485159201294788,7.872778635012118
Giza,Yangon,Member,Female,Electronic accessories,88.7354793041743,2,15.324271307861466,543.098557550035,Cash,111.38825886589908,4.76190476,13.31739633882578,9.679973898887736
Cairo,Yangon,Member,Female,Food and beverages,19.471295923006714,4,17.137932364650794,49.83742791424944,Credit card,166.08931580469272,4.76190476,6.061952293319583,7.459449696595296
Cairo,Mandalay,Member,Female,Sports and travel,93.30406212935131,6,23.815088901032155,81.85660679172344,Cash,326.52154308075353,4.76190476,2.0033175010310993,9.25918657060241
Cairo,Naypyitaw,Member,Female,Fashion accessories,12.25518085200071,9,2.3279809822501916,114.14195519124894,Ewallet,126.31385165214839,4.76190476,9.73165608584106,9.513863866074336
Giza,Yangon,Member,Male,Food and beverages,10.412360450093605,4,9.664143234540916,109.12656165454322,Ewallet,214.29009571216704,4.76190476,12.515059117150942,8.958678654980952
Cairo,Mandalay,Normal,Female,Electronic accessories,48.62204468316437,1,4.553610381541377,219.97980751548926,Credit card,82.30056033009983,4.76190476,12.59816759160108,4.569476484139762
Cairo,Yangon,Member,Female,Fashion accessories,59.33292280259465,2,3.5134867900679665,53.297128734050325,Credit card,307.5053317010755,4.76190476,8.79027962672749,5.238902365511791
Giza,Yangon,Member,Male,Sports and travel,30.90418310274505,5,8.775454936558097,136.78475446913848,Ewallet,239.95372623529835,4.76190476,7.134359726211217,8.260089020162095
Giza,Yangon,Member,Female,Health and beauty,35.815024591871605,10,5.536227954224067,160.2454146868197,Ewallet,212.80144460391827,4.76190476,1.9359066120143726,5.535854153997195
Cairo,Mandalay,Member,Female,Fashion accessories,55.979824131588,1,3.0596542824804,281.20370664131076,Cash,70.16050983564432,4.76190476,13.559516488080112,9.688177299294228
Alex,Yangon,Member,Female,Sports and travel,88.77916993508276,5,6.785066185801835,313.9525900518359,Ewallet,180.45573502474974,4.76190476,7.513990858412845,8.543385610179996
Alex,Mandalay,Member,Male,Electronic accessories,20.351881645530796,5,14.525972395769237,357.36338424442414,Credit card,80.38443383263865,4.76190476,16.859682710862966,4.444431200147593
Cairo,Yangon,Member,Male,Electronic accessories,24.502902780890373,8,1.8188931968700228,268.861476832542,Cash,300.35916710930604,4.76190476,13.651669689643507,9.679423706547027
Alex,Yangon,Member,Male,Health and beauty,18.850200509093494,9,4.263117327124197,48.5737034859998,Ewallet,418.92395654963985,4.76190476,16.068883058943438,9.398853638010397
Alex,Yangon,Member,Female,Health and beauty,35.36512622208264,5,25.776241378580906,167.2305730012237,Ewallet,163.51359132099736,4.76190476,2.49513849240134,5.737338764567323
Giza,Mandalay,Member,Female,Home and lifestyle,89.15191098422312,7,4.395347517003785,402.81020437043134,Ewallet,1198.0839214751666,4.76190476,11.142615478494323,5.320681975754267
Cairo,Naypyitaw,Member,Male,Sports and travel,21.667313819808292,5,11.958922910887356,151.2188524488007,Credit card,133.0498609991617,4.76190476,7.777782957172066,8.224892154601726
Cairo,Naypyitaw,Normal,Female,Health and beauty,68.18367218153425,9,30.52267702892791,179.05122482458717,Credit card,35.83156114635481,4.76190476,14.089239082870499,9.505103013763343
Alex,Yangon,Normal,Female,Sports and travel,52.884297171734154,6,17.837428739405908,23.580520868157475,Cash,43.51180867489657,4.76190476,30.509703927581754,8.415169570737334
Cairo,Mandalay,Member,Female,Fashion accessories,75.62565444979256,2,7.675389973560849,88.64632888768591,Credit card,124.84696359844692,4.76190476,6.694705957423035,9.339515717051771
Cairo,Naypyitaw,Member,Male,Food and beverages,42.99421869575428,3,11.304610503936267,299.0820054933967,Cash,413.7655171621704,4.76190476,16.96729249487559,9.600677131843188
Giza,Yangon,Normal,Female,Food and beverages,80.82357040058271,6,3.6682684170349518,95.29083438588162,Credit card,211.49314036585594,4.76190476,12.134249285206982,7.474813587972973
Alex,Naypyitaw,Normal,Female,Home and lifestyle,26.23230192940615,9,9.178478084849782,307.0261835311131,Ewallet,45.36615138884448,4.76190476,20.79116915511105,6.557283859893833
Cairo,Mandalay,Normal,Male,Health and beauty,95.04763707663207,1,16.722731608773092,113.21659036958967,Cash,318.95852241262133,4.76190476,9.0133381730652,7.597160707104939
Alex,Mandalay,Normal,Female,Home and lifestyle,26.93289009473436,8,14.291667045537336,80.8416402735434,Ewallet,185.63718394397048,4.76190476,21.107534686032157,6.867388611962934
Alex,Naypyitaw,Member,Female,Home and lifestyle,84.54076322147287,8,7.818129597612145,100.85651699426008,Ewallet,168.13789043238825,4.76190476,17.755637881470737,4.396666332529709
Giza,Mandalay,Normal,Male,Sports and travel,34.45673811374044,3,2.9484243553517135,91.23914841444505,Ewallet,171.72630294882077,4.76190476,26.169883557878237,7.598599246232666
Cairo,Naypyitaw,Normal,Male,Electronic accessories,51.59234375799722,8,5.815273778599232,249.85599606594872,Ewallet,146.13764800856944,4.76190476,16.22309805159161,4.530599457960099
Cairo,Mandalay,Member,Female,Food and beverages,89.83200091161235,6,17.981189717144996,149.72888380357094,Cash,147.9100592344717,4.76190476,9.641636609791442,4.9274111709289645
Alex,Mandalay,Normal,Male,Food and beverages,72.05228728259463,8,8.319222702168332,242.3037787068735,Ewallet,154.52194101329624,4.76190476,11.912002603453766,9.789554227219721
Cairo,Yangon,Normal,Female,Fashion accessories,53.67329167958922,9,9.230761799785576,139.75926840278333,Cash,442.2346736533334,4.76190476,6.9331763531187125,4.788122021182403
Alex,Naypyitaw,Member,Female,Food and beverages,40.92782494877776,1,24.357605633031064,193.87971936314563,Cash,218.52837493779757,4.76190476,3.328335249991103,5.702671065009897
Alex,Naypyitaw,Member,Male,Food and beverages,72.31507070505691,5,3.8772779891066587,56.692979728472395,Credit card,275.67731497869687,4.76190476,9.667459511943836,7.62213317209647
Alex,Yangon,Normal,Female,Fashion accessories,44.67579492938625,4,8.133959878528085,79.78466841448414,Ewallet,207.76529879904822,4.76190476,2.88035353996761,8.12663839689927
Cairo,Naypyitaw,Normal,Male,Home and lifestyle,98.66332375881387,5,10.655513581091919,207.42300772330466,Cash,72.19648202392952,4.76190476,18.49719065804669,8.546514304872417
Alex,Mandalay,Member,Female,Sports and travel,58.96045651350573,4,8.606615163354633,74.3958456659644,Credit card,55.533281962399926,4.76190476,13.322079016665713,6.145941077105261
Cairo,Naypyitaw,Member,Male,Food and beverages,86.01466128237769,2,6.251214111067825,178.00274032015452,Credit card,218.50632378561676,4.76190476,4.486479639144857,7.965166824376816
Alex,Yangon,Normal,Male,Electronic accessories,35.164990672368255,1,7.314890557958284,237.79714501615027,Cash,186.54885845521306,4.76190476,13.621748966716208,8.405314744077147
Cairo,Naypyitaw,Normal,Female,Food and beverages,77.98165166819555,2,11.473844379978416,189.15292081826226,Ewallet,148.4057910810801,4.76190476,10.058498939450143,9.957729507058968
Cairo,Mandalay,Normal,Female,Fashion accessories,88.79923263755245,7,16.343825774658036,214.6278264179656,Ewallet,86.28474903639923,4.76190476,8.477831671012414,9.63274179611196
Alex,Yangon,Member,Female,Electronic accessories,38.98542073153468,8,13.044747246683993,220.9574444494438,Credit card,322.23315488107755,4.76190476,18.989302557728415,4.718484646187553
Giza,Naypyitaw,Normal,Female,Electronic accessories,23.1248880365062,7,6.775381639346698,264.5741040950474,Ewallet,254.13555143436554,4.76190476,4.956233312219501,5.6163275092945515
Alex,Mandalay,Normal,Male,Electronic accessories,73.51306052124895,9,6.380885012580503,69.89898345712103,Ewallet,218.9841301204219,4.76190476,16.0790314202365,6.113607239049237
Alex,Naypyitaw,Member,Male,Sports and travel,39.27212490250538,5,6.617947869836996,371.0800419195758,Ewallet,164.45624377677592,4.76190476,9.858199606087442,6.71813101652434
Giza,Mandalay,Member,Female,Food and beverages,82.77550777855483,6,11.541671283983574,307.37628775867097,Ewallet,224.47685154341696,4.76190476,2.080491954899779,9.04188461161009
Giza,Mandalay,Normal,Female,Health and beauty,92.63532074235678,2,13.782776098286494,211.96253213810775,Cash,145.97657985308618,4.76190476,7.264542907562167,7.005002006653523
Cairo,Mandalay,Normal,Male,Electronic accessories,84.97093060519039,9,15.189311051356263,14.106779770200486,Credit card,27.187884766338875,4.76190476,10.135132920272302,8.807082512815034
Giza,Naypyitaw,Normal,Male,Electronic accessories,15.986158292753691,1,11.823074383077897,202.78120487538,Ewallet,81.67796422038167,4.76190476,3.573617649436759,9.345784472886782
Giza,Mandalay,Normal,Female,Sports and travel,93.44175550234256,4,4.929625891977862,162.50741963706184,Ewallet,41.01956235932107,4.76190476,6.742984665846334,6.938529004415699
Cairo,Yangon,Normal,Female,Health and beauty,72.9459274967401,3,26.621264656156463,111.92548872004346,Ewallet,46.77242897945305,4.76190476,2.9903023972456926,7.852137315529124
Cairo,Mandalay,Member,Male,Sports and travel,78.4940097689452,2,11.823266427158684,543.6976462954614,Ewallet,292.6040676455981,4.76190476,7.576155786432776,6.973742718868015
Alex,Mandalay,Normal,Male,Food and beverages,76.28160482698576,5,7.874107644018226,346.01270417540076,Credit card,239.51286842302605,4.76190476,28.468574468324018,9.058977991588147
Cairo,Mandalay,Normal,Female,Health and beauty,85.10198453761649,7,7.674226735845778,267.6623479367355,Cash,171.2415429905093,4.76190476,7.878533060780384,4.133244718766191
Cairo,Mandalay,Member,Male,Electronic accessories,29.679563947270108,2,38.03209137964832,199.58741890336663,Ewallet,59.26987088831791,4.76190476,15.43771043924088,7.728152898290025
Alex,Yangon,Member,Female,Home and lifestyle,52.01168502692189,9,11.548895662579362,196.36445744496794,Cash,103.6772658645676,4.76190476,4.472103237402701,5.09355753271913
Cairo,Naypyitaw,Normal,Female,Home and lifestyle,66.43808303155666,2,2.940005742859329,435.0928406358266,Credit card,415.4034584896743,4.76190476,27.603982940561572,5.579284993422263
Giza,Mandalay,Member,Male,Food and beverages,38.5944034255358,2,21.58343775616524,207.56671262576978,Cash,195.1946879537447,4.76190476,4.489858444669983,5.230764143774518
Giza,Naypyitaw,Member,Female,Food and beverages,91.34791193455862,8,13.00020334239121,126.11349853567253,Ewallet,94.75224039271274,4.76190476,14.42329632919784,6.211699191523425
Cairo,Naypyitaw,Normal,Male,Electronic accessories,14.767209659102843,8,9.261845515817608,160.46042004903586,Cash,306.3490361668526,4.76190476,11.2649812754977,6.871876527665837
Cairo,Yangon,Member,Male,Fashion accessories,78.42476386331802,4,3.3603194840415007,372.49036716065064,Ewallet,124.57149704816007,4.76190476,1.0320286906289402,5.366338265228766
Cairo,Naypyitaw,Normal,Male,Home and lifestyle,20.420931132234085,6,12.482364687979892,20.238151543808133,Cash,61.71577084281864,4.76190476,7.9639607723995525,5.360090185361896
Cairo,Mandalay,Normal,Female,Health and beauty,71.56839308120047,10,12.554154475496096,111.079940123962,Ewallet,49.661129483471285,4.76190476,13.613558994905437,7.331520395465322
Alex,Yangon,Member,Female,Electronic accessories,67.00828776323813,7,3.396024543022106,274.3588256442427,Credit card,351.97308763886844,4.76190476,8.46984927530947,8.449543918786743
Cairo,Naypyitaw,Member,Male,Food and beverages,79.51788709378333,3,5.847144566061833,247.66969110118038,Ewallet,181.8577652359703,4.76190476,7.367709006146854,7.864303253383534
Giza,Yangon,Member,Female,Food and beverages,16.17568844577214,5,29.86445803870692,170.17378414005358,Ewallet,66.10727184065415,4.76190476,13.478901651619557,9.832091638235235
Cairo,Naypyitaw,Normal,Female,Electronic accessories,25.795723554902963,10,6.873963873456898,177.30297107263564,Cash,313.52518161535363,4.76190476,13.761479113754069,6.495805415414579
Alex,Yangon,Normal,Female,Sports and travel,63.657855772060124,7,9.213110020915185,65.27978863806901,Credit card,661.5933566269318,4.76190476,6.392805808870135,7.206525672754391
Alex,Naypyitaw,Normal,Female,Electronic accessories,40.75482282055137,4,17.338723020955246,190.27616380485884,Ewallet,109.81901863245503,4.76190476,15.652227608261025,7.173526155621737
Alex,Mandalay,Member,Male,Fashion accessories,59.437193379172726,1,15.008453993891454,129.75385123024353,Credit card,235.13080859139305,4.76190476,10.598086496560965,6.80436836212203
Cairo,Yangon,Member,Female,Health and beauty,87.58823033116998,3,53.059150955458,50.46180752446203,Credit card,278.2413346112984,4.76190476,8.006193240677955,5.749479313506847
Giza,Mandalay,Normal,Male,Sports and travel,70.76864477485981,1,15.787037824797814,39.12716096203921,Cash,370.0605009254529,4.76190476,17.23395282147407,5.011248843532165
Cairo,Mandalay,Member,Female,Home and lifestyle,94.44479835927203,7,2.7244276809769827,49.04583644304651,Credit card,159.95932484547637,4.76190476,0.7533194880597178,8.819222554919405
Cairo,Naypyitaw,Member,Male,Health and beauty,23.926972902591505,10,6.163480451824006,368.52396479840127,Credit card,295.078183803358,4.76190476,4.051112847041582,4.910125845457782
Cairo,Yangon,Member,Female,Sports and travel,95.00994140956341,6,5.9089683843258864,282.71027480340854,Cash,531.8805651774785,4.76190476,3.026135907181347,8.845390860576199
Alex,Yangon,Normal,Male,Fashion accessories,50.97901180081789,8,7.7815547529014,59.56379522105997,Ewallet,470.03466977967145,4.76190476,18.85451154414364,6.253078464132011
Giza,Yangon,Member,Female,Home and lifestyle,86.48230925908523,7,7.975368252600832,182.67946093098132,Credit card,69.1251917652126,4.76190476,2.3047222461075116,7.0770400080010205
Giza,Mandalay,Normal,Male,Electronic accessories,46.554791804671524,3,2.699060845137767,19.84318229074508,Ewallet,115.27685728373503,4.76190476,2.442877823665466,6.459993603516844
Alex,Naypyitaw,Member,Female,Fashion accessories,24.988508120047676,5,8.05432350081799,51.39573525503229,Cash,52.76824536540053,4.76190476,6.953339405199944,6.409104449463577
Giza,Naypyitaw,Normal,Male,Food and beverages,81.1337385727602,5,6.3721536479790695,409.93481395466944,Ewallet,83.39795869659108,4.76190476,1.3297046696094377,5.917069830007154
Alex,Naypyitaw,Normal,Male,Electronic accessories,40.141357034058494,6,19.868300244470582,39.18045512023668,Ewallet,258.0782512693898,4.76190476,9.416827472109745,6.229321061608471
Alex,Naypyitaw,Normal,Female,Fashion accessories,64.47045016647456,9,13.016454265545116,132.73654894167353,Cash,211.66967599517744,4.76190476,7.770756597482621,6.8944656362312084
Cairo,Naypyitaw,Normal,Female,Food and beverages,71.86938102948602,2,10.522373078675454,154.51574394912654,Cash,162.10273275395087,4.76190476,18.30637972660758,5.712478222735539
Alex,Mandalay,Normal,Male,Sports and travel,76.78838825553403,10,7.114804804953704,80.21657527130219,Ewallet,173.41291096109362,4.76190476,25.584329944377565,6.393513106896874
Alex,Mandalay,Member,Female,Food and beverages,78.32265499133744,5,11.80492518095713,248.83039100819477,Credit card,119.79779877670411,4.76190476,1.5946442866538193,6.439172233969725
Alex,Yangon,Normal,Male,Sports and travel,97.84521709152288,3,38.60337062307573,387.90127197609166,Ewallet,133.99185954494627,4.76190476,18.092973544267185,8.600218080540607
Cairo,Naypyitaw,Member,Male,Sports and travel,94.29542681930982,8,6.563940108879667,111.35546415148983,Cash,79.5722332177639,4.76190476,1.5486665507101993,9.62304003135865
Giza,Mandalay,Member,Female,Electronic accessories,54.418127358534356,2,6.609164987797229,11.6796889837294,Cash,359.6775770060808,4.76190476,25.45976438436422,4.258746592183132
Alex,Mandalay,Normal,Male,Home and lifestyle,37.554791598365505,5,1.86971088979696,30.181047902184975,Credit card,183.5545036692463,4.76190476,10.76203600636066,4.485014314771262
Cairo,Yangon,Member,Female,Sports and travel,82.92443931349855,7,9.048062703876852,818.7458332940015,Cash,437.546079382029,4.76190476,2.0092328340503247,9.650812668782942
Giza,Naypyitaw,Member,Male,Fashion accessories,61.06823039584217,6,37.28874015043266,489.3794979397698,Cash,78.72293788812637,4.76190476,5.25018746205899,9.688452299420353
Giza,Yangon,Member,Female,Home and lifestyle,10.630648036260054,7,4.760866097548255,356.57695129089126,Ewallet,229.67086275698813,4.76190476,12.554567839168067,8.912012040647323
Alex,Naypyitaw,Normal,Female,Sports and travel,49.94558154047514,7,17.665746578823544,50.616149461373524,Credit card,140.56356687710877,4.76190476,4.1211623039302285,8.734632966826595
Giza,Naypyitaw,Member,Female,Health and beauty,35.39469206258519,8,19.745009173725926,161.11837709159556,Ewallet,364.6910246204806,4.76190476,25.619772898083653,8.582475725676584
Cairo,Mandalay,Member,Female,Sports and travel,43.56509945252075,6,17.572290463741336,247.53250511450906,Cash,91.06126448113358,4.76190476,7.13025821366935,7.0443547627605945
Alex,Mandalay,Normal,Female,Food and beverages,35.15262802291045,5,4.695232619668453,393.1161129996313,Cash,264.6858460969137,4.76190476,6.011407518323263,5.408299121925478
Giza,Naypyitaw,Normal,Female,Food and beverages,57.15500103387274,5,17.10526303357601,180.63104139433904,Cash,129.2037064849854,4.76190476,3.417676155609981,9.979000175028162
Alex,Yangon,Normal,Female,Home and lifestyle,23.65450254211652,1,10.84663312913823,486.7367307334831,Credit card,51.52618568892097,4.76190476,8.480538547708907,4.1989118365856
Alex,Yangon,Normal,Female,Sports and travel,10.654127629236937,1,10.277210804122031,395.6685799396907,Credit card,124.56379869596637,4.76190476,4.776480511371786,9.482428946295657
Giza,Yangon,Member,Male,Home and lifestyle,92.4527774140273,9,25.15248464450873,314.49579185504723,Credit card,323.5693367043551,4.76190476,5.717379394302501,6.444661445138365
Alex,Naypyitaw,Member,Male,Food and beverages,50.535196695699696,7,17.875836226769383,298.51273982043904,Ewallet,55.0685357587796,4.76190476,12.715745770920648,9.88125707666849
Alex,Naypyitaw,Member,Female,Electronic accessories,23.567570213327397,2,5.003664829090531,72.11993736978566,Ewallet,63.47827052857756,4.76190476,11.55278417894202,5.031133406366552
Cairo,Naypyitaw,Normal,Male,Electronic accessories,11.180699775467778,10,9.34080148555112,131.45964642575427,Credit card,607.7512327310523,4.76190476,7.8289322636441385,8.144908159319328
Giza,Naypyitaw,Member,Female,Electronic accessories,62.37974710036532,6,2.615836286375916,52.09988659395475,Cash,65.13106398989109,4.76190476,14.728309560442124,6.332325196957999
Alex,Mandalay,Member,Male,Food and beverages,46.85322501524921,8,11.260565632748504,236.1839360975237,Cash,141.92981650893034,4.76190476,7.109896752376727,4.180646733478031
Cairo,Mandalay,Member,Male,Electronic accessories,35.54139740678548,4,25.70876372259209,431.83758378808756,Cash,472.3907419211967,4.76190476,2.8505066784030135,4.776191268058524
Alex,Yangon,Normal,Male,Electronic accessories,33.35770037196685,3,0.8048864225795225,413.3744399534723,Credit card,293.39270362956415,4.76190476,11.263908183675923,4.480893488323153
Cairo,Yangon,Normal,Female,Health and beauty,83.74044015568228,4,5.2014749281128125,75.1155644317028,Ewallet,201.54122978178003,4.76190476,4.6021513973335075,7.629286022061219
